CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract,Payment_Method,Internet_Service,Online_Security,Tech_Support,Num_Complaints,Satisfaction_Score,Num_Products,Warehouse_To_Home_KM,Days_Since_Last_Order,Cashback_Amount,Coupons_Used,Marital_Status,Preferred_Device,Churn
CUST-00168,68.0,Male,1,22.2,21.76,Month-to-Month,Bank Transfer,DSL,Yes,No,0,1.0,2,12.5,266.0,108.8,0,Married,Mobile,Yes
CUST-00169,38.0,Female,1,24.94,11.76,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,1,5.0,3,18.1,10.0,189.88,1,Single,Mobile,No
CUST-00170,31.0,Female,2,18.74,42.69,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,2,3.0,2,46.3,126.0,76.02,0,Single,Mobile,No
CUST-00171,29.0,Male,2,109.32,191.41,One Year,Bank Transfer,DSL,No,No,2,3.0,3,13.6,28.0,62.14,3,Married,Mobile,No
CUST-00172,30.0,Female,29,58.84,1770.89,Month-to-Month,Credit Card,Fiber Optic,No,Yes,2,4.0,2,17.1,6.0,125.27,1,Married,Mobile,No
CUST-00173,40.0,Male,5,64.86,331.7,Month-to-Month,Credit Card,None,No Internet,No Internet,0,5.0,5,14.5,114.0,51.54,2,Single,Mobile,Yes
CUST-00174,46.0,Male,54,102.54,5493.21,Two Year,Credit Card,Fiber Optic,No,Yes,0,3.0,5,34.9,3.0,166.42,0,Divorced,Desktop,No
CUST-00175,45.0,Female,63,78.92,5017.83,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,4.0,2,5.4,30.0,127.44,0,Divorced,Mobile,No
CUST-00176,53.0,Male,72,78.95,5621.19,One Year,Credit Card,DSL,No Internet,No,2,4.0,1,13.9,54.0,41.46,1,Married,Desktop,No
CUST-00177,42.0,Male,67,47.65,3256.77,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,4.0,3,48.2,53.0,210.14,1,Single,Desktop,No
CUST-00178,62.0,Female,7,,759.28,Month-to-Month,Mailed Check,Fiber Optic,No,No,0,4.0,3,1.0,0.0,216.3,1,Single,Desktop,No
CUST-00179,38.0,Male,17,34.58,657.35,Month-to-Month,Credit Card,Fiber Optic,No,Yes,1,5.0,5,4.7,16.0,267.13,2,Single,Mobile,No
CUST-00180,80.0,Female,4,23.31,85.33,One Year,Mailed Check,None,No,No Internet,0,5.0,4,21.3,2.0,213.64,2,Married,Desktop,No
CUST-00181,50.0,Female,39,37.16,1424.43,One Year,Mailed Check,DSL,No,No Internet,5,5.0,4,9.5,9.0,65.16,2,Married,Mobile,No
CUST-00182,29.0,Male,52,44.77,2332.24,Month-to-Month,Electronic Check,Fiber Optic,No,No,1,3.0,3,2.8,83.0,198.9,0,Single,Tablet,Yes
CUST-00183,27.0,Male,45,46.23,2076.13,Month-to-Month,Mailed Check,DSL,No,Yes,1,3.0,2,12.7,64.0,292.89,2,Married,Tablet,No
CUST-00184,48.0,Female,13,85.05,1073.01,Two Year,Credit Card,Fiber Optic,No,Yes,2,2.0,5,10.9,32.0,255.72,2,Divorced,Mobile,Yes
CUST-00185,38.0,Male,34,39.78,1324.84,Two Year,Credit Card,None,No Internet,Yes,1,5.0,2,9.1,68.0,130.16,2,Married,Desktop,No
CUST-00186,51.0,Male,2,85.67,153.02,One Year,Credit Card,Fiber Optic,No,No,1,1.0,2,6.3,11.0,208.82,2,Divorced,Mobile,Yes
CUST-00187,48.0,Female,1,27.11,0.0,Month-to-Month,Credit Card,Fiber Optic,Yes,No,2,2.0,1,1.0,52.0,4.86,3,Single,Mobile,Yes
CUST-00188,40.0,Male,33,32.72,1113.66,Two Year,Bank Transfer,Fiber Optic,No,No,2,5.0,2,13.9,34.0,65.69,2,Married,Tablet,No
CUST-00189,30.0,Female,13,68.88,892.83,Month-to-Month,Electronic Check,DSL,No Internet,No,2,2.0,1,10.9,39.0,119.72,4,Single,Mobile,Yes
CUST-00190,20.0,Male,72,110.19,7918.26,One Year,Credit Card,DSL,No,No Internet,0,2.0,3,13.2,2.0,123.23,3,Single,Desktop,No
CUST-00191,35.0,Male,2,103.96,152.4,Month-to-Month,Credit Card,Fiber Optic,No,Yes,2,5.0,3,1.0,12.0,263.53,1,Single,Desktop,Yes
CUST-00192,53.0,Male,46,114.88,,One Year,Electronic Check,Fiber Optic,No Internet,No,1,3.0,2,1.3,1.0,296.72,1,Single,Desktop,No
CUST-00193,44.0,Female,15,83.05,1342.55,Month-to-Month,Credit Card,Fiber Optic,No,No,2,5.0,5,2.8,4.0,136.44,3,Single,Mobile,Yes
CUST-00194,24.0,Female,42,85.58,3563.0,One Year,Bank Transfer,DSL,No Internet,No Internet,1,3.0,3,8.9,9.0,117.07,2,Single,Tablet,No
CUST-00195,44.0,Female,40,80.5,3250.53,One Year,Credit Card,Fiber Optic,Yes,No,1,3.0,1,24.7,26.0,39.41,2,Divorced,Desktop,No
CUST-00196,47.0,Male,59,80.28,4744.65,Two Year,Electronic Check,None,No Internet,No,2,2.0,2,4.2,42.0,70.22,2,Single,Tablet,No
CUST-00197,29.0,Male,8,32.71,122.92,One Year,Bank Transfer,DSL,Yes,No,3,5.0,2,24.8,3.0,41.95,1,Divorced,Desktop,No
CUST-00198,44.0,Male,71,72.37,5227.89,Two Year,Electronic Check,Fiber Optic,No,No Internet,0,4.0,2,4.0,1.0,103.94,2,Married,Desktop,No
CUST-00199,42.0,Female,3,56.61,204.03,Two Year,Credit Card,Fiber Optic,No,No Internet,1,2.0,2,20.7,64.0,224.2,3,Married,Mobile,Yes
CUST-00200,25.0,Female,2,62.25,86.12,Month-to-Month,Mailed Check,None,No,Yes,2,4.0,1,31.1,4.0,6.57,1,Single,Mobile,No
CUST-00201,47.0,Female,13,70.36,913.26,Month-to-Month,Bank Transfer,Fiber Optic,No,No,1,2.0,2,25.4,17.0,261.44,3,Single,Desktop,No
CUST-00202,49.0,Male,42,30.84,1237.82,One Year,Electronic Check,Fiber Optic,No,No,4,3.0,5,20.1,3.0,216.8,2,Single,Mobile,Yes
CUST-00203,57.0,Female,15,53.95,900.56,Two Year,Mailed Check,Fiber Optic,Yes,No,1,3.0,2,1.0,22.0,110.58,1,Married,Tablet,No
CUST-00204,56.0,Male,42,24.34,976.9,Month-to-Month,Bank Transfer,DSL,No,No,1,5.0,2,6.0,3.0,157.61,2,Married,Desktop,No
CUST-00205,22.0,Female,31,115.97,3568.92,One Year,Bank Transfer,Fiber Optic,No,No,1,3.0,3,3.3,43.0,32.69,2,Married,Mobile,No
CUST-00206,28.0,Male,5,29.85,112.77,Month-to-Month,Credit Card,Fiber Optic,No,No,0,5.0,1,9.7,2.0,233.69,4,Married,Tablet,No
CUST-00207,49.0,Female,71,43.85,3117.37,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,3,4.0,3,6.6,16.0,234.49,2,Single,Mobile,No
CUST-00208,49.0,Male,1,107.13,175.65,One Year,Mailed Check,DSL,Yes,No,1,3.0,3,14.4,16.0,113.44,2,Married,Desktop,No
CUST-00209,49.0,Male,54,66.27,3668.05,One Year,Credit Card,DSL,No,No Internet,2,4.0,1,12.5,76.0,78.2,3,Married,Desktop,No
CUST-00210,80.0,Female,8,31.56,232.53,One Year,Mailed Check,DSL,No,No,2,4.0,1,8.5,16.0,175.39,2,Single,Mobile,No
CUST-00211,49.0,Male,16,56.42,921.63,Two Year,Electronic Check,Fiber Optic,No Internet,,1,1.0,2,21.9,2.0,96.82,2,Single,Mobile,No
CUST-00212,57.0,Male,13,29.59,388.77,Month-to-Month,Bank Transfer,None,Yes,No Internet,0,3.0,4,1.0,23.0,211.24,1,Married,Mobile,Yes
CUST-00213,55.0,Female,4,38.02,103.0,Month-to-Month,Bank Transfer,DSL,No Internet,No,4,4.0,3,30.1,38.0,213.79,1,Single,Tablet,Yes
CUST-00214,51.0,Female,10,23.2,353.13,Two Year,Credit Card,DSL,No Internet,No,2,3.0,4,1.0,12.0,293.53,3,Married,Mobile,No
CUST-00215,37.0,Female,5,61.82,377.24,One Year,Credit Card,None,Yes,Yes,0,1.0,4,9.0,28.0,105.82,4,Married,Mobile,No
CUST-00216,52.0,Male,5,98.66,,Month-to-Month,Credit Card,Fiber Optic,No,No,1,1.0,2,32.0,3.0,16.76,2,Single,Desktop,No
CUST-00217,31.0,Female,4,76.6,385.49,One Year,Bank Transfer,None,No,No Internet,0,4.0,3,8.1,16.0,265.48,2,Married,Mobile,No
CUST-00218,38.0,Female,16,78.63,1318.69,Two Year,Mailed Check,DSL,No,No Internet,1,2.0,5,21.1,5.0,2.86,2,Married,Desktop,No
CUST-00219,35.0,Male,38,38.06,1450.37,One Year,Bank Transfer,None,No,No,2,2.0,3,7.7,9.0,134.25,0,Single,Desktop,No
CUST-00220,43.0,Female,20,52.39,1064.1,One Year,Bank Transfer,None,No,No,3,3.0,2,28.5,30.0,77.17,4,Married,Desktop,No
CUST-00221,74.0,Male,53,102.52,5509.17,Month-to-Month,Credit Card,DSL,Yes,Yes,1,2.0,2,107.5,42.0,123.1,1,Single,Desktop,No
CUST-00222,18.0,Male,24,26.79,595.65,Month-to-Month,Electronic Check,DSL,Yes,No,2,1.0,2,34.3,11.0,52.35,1,Divorced,Mobile,Yes
CUST-00223,51.0,Male,28,103.79,2989.8,Two Year,Electronic Check,DSL,Yes,Yes,2,5.0,2,1.0,137.0,202.34,7,Married,Desktop,No
CUST-00224,19.0,Male,26,66.37,1714.36,One Year,Bank Transfer,DSL,No,No Internet,0,3.0,2,2.4,10.0,168.48,0,Single,Desktop,No
CUST-00225,35.0,Female,14,101.71,1500.17,Month-to-Month,Mailed Check,None,Yes,No,2,4.0,1,11.7,4.0,121.24,1,Married,Mobile,No
CUST-00226,57.0,Female,28,49.8,1394.14,One Year,Mailed Check,Fiber Optic,No Internet,No,4,5.0,3,48.9,60.0,199.35,2,Married,Mobile,No
CUST-00227,,Female,1,51.88,68.76,One Year,Electronic Check,Fiber Optic,No,Yes,1,5.0,4,7.8,31.0,25.03,0,Married,Desktop,Yes
CUST-00228,26.0,Female,47,93.16,4376.8,Month-to-Month,Mailed Check,None,No,No,2,4.0,2,4.9,34.0,257.42,0,Married,Mobile,No
CUST-00229,31.0,Male,36,96.5,3447.41,One Year,Electronic Check,Fiber Optic,No Internet,No,4,5.0,1,50.3,47.0,136.29,3,Married,Desktop,No
CUST-00230,51.0,Female,6,40.96,232.26,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,2,3.0,4,18.5,227.0,184.73,1,Married,Desktop,Yes
CUST-00231,31.0,Female,35,115.29,4104.11,Month-to-Month,Bank Transfer,DSL,Yes,No,1,4.0,3,22.1,10.0,83.0,3,Single,Mobile,No
CUST-00232,45.0,Male,1,26.45,0.0,One Year,Credit Card,Fiber Optic,No Internet,No,1,5.0,3,1.8,23.0,291.62,4,Single,Mobile,No
CUST-00233,42.0,Female,5,24.85,,Month-to-Month,Mailed Check,None,No,No,3,1.0,3,4.6,36.0,135.4,4,Single,Desktop,Yes
CUST-00234,32.0,Female,1,77.55,41.28,Month-to-Month,Credit Card,DSL,Yes,No,0,,3,10.5,4.0,55.78,4,Divorced,Mobile,No
CUST-00235,72.0,Female,36,90.27,3195.8,Two Year,Credit Card,Fiber Optic,Yes,No Internet,1,4.0,4,20.0,10.0,47.7,3,Single,Desktop,No
CUST-00236,50.0,Female,33,114.09,3840.47,One Year,Credit Card,Fiber Optic,No Internet,Yes,2,3.0,4,6.4,10.0,83.3,1,Divorced,Mobile,No
CUST-00237,18.0,Male,40,58.49,2402.48,Month-to-Month,Bank Transfer,Fiber Optic,No,No,0,1.0,3,3.4,11.0,231.8,0,Married,Tablet,No
CUST-00238,44.0,Male,1,20.53,50.13,Month-to-Month,Credit Card,Fiber Optic,Yes,No,3,4.0,2,8.6,37.0,92.39,3,Married,Tablet,No
CUST-00239,32.0,Male,16,78.29,1220.75,Month-to-Month,Electronic Check,None,No Internet,No,2,2.0,1,8.3,26.0,24.7,3,Single,Desktop,Yes
CUST-00240,53.0,Female,29,46.97,1428.88,One Year,Mailed Check,DSL,No,No,1,3.0,3,30.9,37.0,134.11,1,Divorced,Desktop,No
CUST-00241,,Female,4,61.29,165.75,Month-to-Month,Credit Card,Fiber Optic,No Internet,Yes,2,5.0,1,40.7,21.0,64.29,2,Divorced,Mobile,No
CUST-00242,40.0,Female,25,66.85,1778.35,Month-to-Month,Electronic Check,None,Yes,No Internet,4,,4,2.8,93.0,276.28,0,Divorced,Tablet,Yes
CUST-00243,49.0,Male,2,24.45,14.67,Month-to-Month,Credit Card,DSL,No,Yes,0,5.0,2,4.9,22.0,111.89,0,Single,Mobile,No
CUST-00244,54.0,Male,4,66.6,253.3,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,2,3.0,4,23.1,27.0,94.55,1,Married,Desktop,Yes
CUST-00245,25.0,Female,15,60.63,887.98,Month-to-Month,Electronic Check,DSL,No,No,4,5.0,2,4.2,10.0,134.5,3,Single,Desktop,Yes
CUST-00246,37.0,Female,25,89.25,2177.59,Month-to-Month,Mailed Check,DSL,Yes,No Internet,0,5.0,2,4.6,1.0,8.61,4,Single,Desktop,No
CUST-00247,35.0,Male,3,82.57,343.97,Two Year,Credit Card,Fiber Optic,No,No,2,3.0,2,16.9,50.0,159.29,3,Single,Mobile,No
CUST-00248,32.0,Female,4,36.52,185.52,Two Year,Bank Transfer,Fiber Optic,Yes,No,2,5.0,1,10.7,58.0,296.03,1,Married,Mobile,No
CUST-00249,66.0,Female,5,38.61,253.82,Month-to-Month,Credit Card,None,Yes,No,1,4.0,1,18.2,57.0,102.94,3,Single,Desktop,Yes
CUST-00250,47.0,Female,6,43.1,197.42,One Year,Mailed Check,Fiber Optic,No Internet,No,2,3.0,2,1.1,48.0,280.54,2,Single,Desktop,No
CUST-00251,24.0,Female,6,35.9,224.45,One Year,Credit Card,None,Yes,No,1,4.0,4,10.5,9.0,36.55,1,Married,Desktop,No
CUST-00252,54.0,Male,12,83.72,1030.69,Month-to-Month,Bank Transfer,DSL,No,No,1,1.0,3,16.8,25.0,176.99,3,Single,Desktop,Yes
CUST-00253,71.0,Female,25,117.44,2949.54,Month-to-Month,Mailed Check,DSL,No,No,1,4.0,4,9.6,50.0,50.84,3,Married,Desktop,No
CUST-00254,56.0,Female,13,,1023.71,Month-to-Month,Electronic Check,None,No,Yes,6,3.0,5,2.1,29.0,263.76,1,Married,Desktop,No
CUST-00255,20.0,Male,35,78.67,2807.23,One Year,Mailed Check,None,No,No Internet,1,3.0,1,2.2,95.0,217.47,2,Single,Tablet,No
CUST-00256,35.0,Male,30,58.99,1775.78,One Year,Mailed Check,DSL,No,Yes,0,4.0,3,13.3,33.0,262.52,3,Single,Mobile,Yes
CUST-00257,59.0,Female,3,49.26,100.03,Two Year,Bank Transfer,Fiber Optic,No Internet,No,2,3.0,2,2.3,24.0,207.72,1,Single,Mobile,No
CUST-00258,32.0,Male,1,109.11,16.35,One Year,Electronic Check,Fiber Optic,No,No Internet,2,3.0,1,5.4,161.0,201.74,4,Single,Tablet,No
CUST-00259,48.0,Male,50,114.9,5775.33,Two Year,Credit Card,Fiber Optic,No Internet,Yes,0,3.0,1,8.7,22.0,158.57,3,Single,Mobile,No
CUST-00260,52.0,Female,1,67.68,190.2,Two Year,Mailed Check,None,No,Yes,0,3.0,1,13.5,102.0,163.68,4,Single,Mobile,No
CUST-00261,29.0,Male,3,47.02,,Two Year,Credit Card,Fiber Optic,No,No,0,,3,4.6,0.0,234.89,2,Single,Mobile,No
CUST-00262,41.0,Female,1,,103.53,Month-to-Month,Electronic Check,DSL,No,No,2,5.0,2,7.8,23.0,171.83,1,Divorced,Mobile,Yes
CUST-00263,18.0,Male,23,31.25,774.27,Month-to-Month,Bank Transfer,DSL,Yes,No,1,4.0,2,6.9,10.0,129.85,2,Divorced,Mobile,No
CUST-00264,27.0,Female,20,94.56,1827.72,One Year,Bank Transfer,DSL,No,No Internet,2,3.0,4,1.5,15.0,212.28,2,Married,Mobile,No
CUST-00265,38.0,Male,72,99.89,7168.08,One Year,Credit Card,Fiber Optic,No,No,3,2.0,1,24.4,2.0,289.19,2,Married,Desktop,No
CUST-00266,24.0,Male,52,30.49,1542.47,Month-to-Month,Electronic Check,Fiber Optic,No,No Internet,1,4.0,3,20.3,9.0,272.88,1,Single,Mobile,No
CUST-00267,64.0,Male,12,115.69,1437.51,Two Year,Credit Card,None,No,No,1,3.0,5,23.0,25.0,97.62,1,Single,Mobile,No
CUST-00268,21.0,Female,11,116.55,1348.33,Two Year,Credit Card,None,Yes,No Internet,1,5.0,3,2.4,38.0,116.07,3,Single,Desktop,No
CUST-00269,35.0,Female,8,111.67,901.31,One Year,Credit Card,DSL,No,No,4,3.0,2,10.9,72.0,287.25,2,Married,Tablet,Yes
CUST-00270,43.0,Male,3,67.6,160.71,Month-to-Month,Credit Card,Fiber Optic,No Internet,Yes,1,5.0,1,6.0,7.0,69.86,2,Married,Mobile,No
CUST-00271,62.0,Female,3,42.61,105.69,Two Year,Bank Transfer,Fiber Optic,,No,2,4.0,2,6.4,47.0,38.33,2,Divorced,Mobile,No
CUST-00272,21.0,Female,3,76.2,197.08,Month-to-Month,Bank Transfer,DSL,Yes,Yes,2,3.0,2,1.0,0.0,142.93,1,Married,Desktop,No
CUST-00273,58.0,Female,2,59.99,71.12,Month-to-Month,Credit Card,Fiber Optic,No,Yes,1,5.0,3,,67.0,133.78,1,Single,Desktop,No
CUST-00274,42.0,Male,6,38.59,226.44,Two Year,Bank Transfer,None,No Internet,No,1,5.0,4,42.1,27.0,164.35,3,Divorced,Mobile,No
CUST-00275,28.0,Female,8,60.37,511.7,One Year,Electronic Check,Fiber Optic,No Internet,Yes,2,4.0,1,7.9,56.0,9.59,5,Married,Mobile,No
CUST-00276,48.0,Male,72,84.39,6100.59,Month-to-Month,Electronic Check,Fiber Optic,No Internet,No,1,2.0,2,28.9,8.0,61.91,2,Single,Desktop,No
CUST-00277,,Male,20,,501.39,Two Year,Mailed Check,Fiber Optic,,Yes,4,2.0,4,6.0,14.0,240.79,1,Single,Mobile,No
CUST-00278,33.0,Female,72,51.34,3699.33,Month-to-Month,Credit Card,Fiber Optic,No,No,1,4.0,3,12.3,3.0,108.12,1,Married,Tablet,No
CUST-00279,42.0,Female,11,19.78,213.5,One Year,Electronic Check,Fiber Optic,No Internet,No Internet,4,3.0,2,20.5,2.0,274.97,3,Divorced,Mobile,Yes
CUST-00280,36.0,Male,14,92.95,1236.44,One Year,Bank Transfer,None,No,No,3,4.0,4,11.1,52.0,170.65,0,Married,Mobile,No
CUST-00281,43.0,Male,9,82.07,746.64,Month-to-Month,Bank Transfer,DSL,Yes,Yes,2,4.0,5,2.7,10.0,6.38,0,Married,Tablet,No
CUST-00282,51.0,Female,4,24.27,67.9,Month-to-Month,Bank Transfer,DSL,Yes,No,1,,1,7.1,13.0,293.45,2,Divorced,Mobile,Yes
CUST-00283,64.0,Female,3,114.47,276.04,Two Year,Bank Transfer,Fiber Optic,No Internet,No,0,4.0,1,21.4,22.0,95.11,4,Single,Mobile,No
CUST-00284,24.0,Male,69,20.26,1416.48,Month-to-Month,Bank Transfer,DSL,No,No,1,3.0,4,22.8,33.0,110.68,4,Single,Mobile,No
CUST-00285,71.0,Female,72,77.0,5513.41,Month-to-Month,Electronic Check,Fiber Optic,No Internet,No,1,,1,,1.0,273.19,1,Married,Mobile,No
CUST-00286,18.0,Male,1,95.64,107.03,Month-to-Month,Credit Card,DSL,Yes,,1,3.0,4,11.7,25.0,263.4,1,Married,Desktop,No
CUST-00287,39.0,Male,3,96.79,332.75,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,0,3.0,2,3.5,,205.51,1,Single,Mobile,No
CUST-00288,50.0,Female,13,21.43,231.08,Two Year,Electronic Check,Fiber Optic,Yes,No,3,3.0,1,4.3,56.0,3.07,2,Married,Desktop,No
CUST-00289,45.0,Male,4,108.64,439.17,Month-to-Month,Bank Transfer,DSL,Yes,Yes,2,1.0,2,2.3,5.0,1.08,4,Single,Desktop,No
CUST-00290,33.0,Male,10,109.85,1007.98,One Year,Credit Card,DSL,No,Yes,2,2.0,1,8.6,17.0,53.47,2,Married,Desktop,Yes
CUST-00291,39.0,Female,3,74.14,299.05,Month-to-Month,Credit Card,DSL,No,Yes,1,4.0,1,19.1,19.0,228.76,2,Single,Mobile,Yes
CUST-00292,35.0,Female,14,66.21,858.99,Two Year,Credit Card,DSL,No,No,1,4.0,2,31.7,56.0,250.49,3,Married,Mobile,No
CUST-00293,33.0,Male,7,22.49,131.69,One Year,Credit Card,Fiber Optic,No Internet,No Internet,2,2.0,1,11.8,13.0,67.44,2,Single,Tablet,No
CUST-00294,53.0,Female,10,74.2,808.92,Month-to-Month,Credit Card,Fiber Optic,Yes,No,2,4.0,1,15.8,2.0,23.61,3,Married,Mobile,No
CUST-00295,46.0,Female,2,58.94,106.15,Two Year,Credit Card,Fiber Optic,Yes,No,2,3.0,1,4.7,27.0,128.05,2,Married,Desktop,No
CUST-00296,32.0,Male,13,95.28,1178.77,Month-to-Month,Credit Card,Fiber Optic,,No,0,4.0,2,3.4,32.0,278.67,0,Married,Mobile,Yes
CUST-00297,54.0,Female,72,58.39,4239.73,One Year,Bank Transfer,DSL,No Internet,No,5,5.0,5,7.6,26.0,157.35,1,Married,Desktop,No
CUST-00298,46.0,Male,9,86.36,811.77,Two Year,Mailed Check,Fiber Optic,No,No,0,3.0,1,12.3,20.0,219.88,0,Married,Mobile,No
CUST-00299,53.0,Male,50,28.14,1375.34,One Year,Mailed Check,Fiber Optic,No,No Internet,2,3.0,3,1.0,7.0,212.56,2,Single,Mobile,No
CUST-00300,50.0,Female,44,31.3,,One Year,Credit Card,DSL,No,Yes,1,,2,1.4,23.0,,0,Divorced,Mobile,No
CUST-00301,30.0,Female,72,31.97,2280.07,Month-to-Month,Credit Card,Fiber Optic,Yes,No,1,5.0,1,14.9,1.0,295.26,2,Married,Mobile,Yes
CUST-00302,,Male,37,22.55,824.0,Month-to-Month,Bank Transfer,DSL,Yes,No Internet,0,3.0,1,3.3,25.0,294.09,2,Married,Desktop,Yes
CUST-00303,52.0,Male,25,72.13,1708.6,Month-to-Month,Credit Card,DSL,,No,0,2.0,1,9.1,20.0,162.01,2,Married,Desktop,No
CUST-00304,50.0,Female,46,97.4,4471.33,Two Year,Bank Transfer,Fiber Optic,No Internet,No,1,5.0,3,41.4,91.0,100.05,5,Married,Desktop,No
CUST-00305,41.0,Male,1,79.04,168.24,Two Year,Bank Transfer,Fiber Optic,No,No,0,3.0,5,29.8,11.0,236.45,2,Married,Tablet,No
CUST-00306,43.0,Male,14,75.5,1012.2,Month-to-Month,Bank Transfer,Fiber Optic,No,No,2,3.0,3,1.0,0.0,210.77,1,Single,Desktop,Yes
CUST-00307,59.0,Male,72,86.06,6167.15,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,0,4.0,1,1.0,42.0,235.11,2,Married,Desktop,Yes
CUST-00308,33.0,Female,35,51.96,,Month-to-Month,Electronic Check,DSL,No,Yes,1,3.0,2,2.4,5.0,90.0,3,Single,Mobile,No
CUST-00309,49.0,Male,72,54.2,3933.01,Month-to-Month,Mailed Check,Fiber Optic,No Internet,Yes,1,4.0,5,1.9,23.0,174.94,3,Single,Mobile,No
CUST-00310,39.0,Male,36,49.43,1839.64,Month-to-Month,Credit Card,Fiber Optic,No,No,1,4.0,1,4.4,7.0,55.56,1,Single,Desktop,No
CUST-00311,38.0,Female,49,89.21,4430.31,One Year,Mailed Check,DSL,Yes,No,1,5.0,3,7.0,23.0,65.85,4,Married,Mobile,No
CUST-00312,57.0,Female,29,34.16,928.24,Two Year,Bank Transfer,None,No,No,3,2.0,1,1.3,26.0,,2,Single,Desktop,No
CUST-00313,53.0,Female,34,19.3,681.19,One Year,Electronic Check,DSL,No,No,2,4.0,1,9.3,32.0,213.16,1,Married,Mobile,Yes
CUST-00314,53.0,Male,17,77.62,1391.23,One Year,Mailed Check,None,No,No Internet,1,3.0,2,11.3,14.0,91.35,1,Divorced,Desktop,No
CUST-00315,60.0,Female,61,112.24,6872.12,One Year,Mailed Check,DSL,No Internet,No,2,5.0,5,,1.0,98.55,1,Married,Mobile,No
CUST-00316,42.0,Male,41,78.94,3260.46,One Year,Electronic Check,Fiber Optic,Yes,Yes,1,1.0,3,7.8,27.0,239.74,3,Married,Desktop,Yes
CUST-00317,51.0,Male,44,96.29,4213.18,Month-to-Month,Bank Transfer,None,No,No,0,4.0,1,5.3,59.0,274.0,2,Single,Mobile,No
CUST-00318,37.0,Female,26,85.28,2228.29,Month-to-Month,Bank Transfer,Fiber Optic,No,No Internet,1,4.0,1,15.5,22.0,252.0,0,Single,Mobile,No
CUST-00319,46.0,Male,8,67.74,603.74,Month-to-Month,Electronic Check,DSL,No,No,1,,2,36.3,8.0,55.44,1,Married,Mobile,No
CUST-00320,40.0,Male,1,89.84,106.25,One Year,Electronic Check,Fiber Optic,No Internet,,0,5.0,1,,16.0,137.32,2,Married,Mobile,No
CUST-00321,43.0,Male,65,100.41,6464.24,Two Year,Electronic Check,DSL,No,No,1,4.0,2,5.2,23.0,210.95,2,Divorced,Tablet,No
CUST-00322,,Male,21,40.47,,One Year,Bank Transfer,Fiber Optic,No,No,0,4.0,4,19.0,2.0,213.65,0,Married,Mobile,Yes
CUST-00323,30.0,Male,8,51.61,473.34,Two Year,Bank Transfer,Fiber Optic,No Internet,Yes,2,4.0,2,31.5,25.0,119.05,0,Single,Mobile,No
CUST-00324,71.0,Female,3,40.37,137.35,Month-to-Month,Credit Card,Fiber Optic,Yes,No,0,1.0,4,48.2,3.0,126.16,1,Single,Desktop,No
CUST-00325,27.0,Male,42,63.22,2661.19,One Year,Mailed Check,DSL,No,No,0,2.0,3,3.7,5.0,173.2,2,Divorced,Mobile,No
CUST-00326,25.0,Male,43,106.51,4552.23,Two Year,Credit Card,Fiber Optic,No,No,0,3.0,3,5.4,14.0,203.4,1,Married,Mobile,No
CUST-00327,58.0,Male,40,52.52,2160.23,One Year,Electronic Check,DSL,No Internet,Yes,3,4.0,3,35.4,48.0,22.04,2,Married,Mobile,Yes
CUST-00328,53.0,Female,24,55.45,1413.92,Two Year,Mailed Check,DSL,No,No,3,1.0,1,4.7,52.0,193.42,1,Married,Mobile,No
CUST-00329,50.0,Female,10,104.04,1103.56,One Year,Bank Transfer,Fiber Optic,No,,0,4.0,1,6.4,9.0,153.68,1,Married,Mobile,No
CUST-00330,50.0,Male,8,69.54,628.45,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,1,2.0,3,15.3,23.0,11.4,5,Married,Tablet,Yes
CUST-00331,41.0,Female,1,71.54,53.6,Month-to-Month,Electronic Check,Fiber Optic,No Internet,No,2,4.0,1,12.6,2.0,17.88,1,Married,Mobile,No
CUST-00332,29.0,Male,43,104.08,4450.43,One Year,Credit Card,DSL,No,No,0,2.0,1,31.5,182.0,59.81,3,Married,Mobile,No
CUST-00333,43.0,Male,2,67.05,126.28,Two Year,Bank Transfer,None,No,No,3,2.0,2,14.2,31.0,106.67,6,Married,Desktop,Yes
CUST-00334,32.0,Male,23,86.16,1983.61,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,3,3.0,4,10.1,7.0,228.24,3,Married,Mobile,Yes
CUST-00335,55.0,Male,16,26.56,496.51,One Year,Bank Transfer,DSL,No,No Internet,0,5.0,5,1.2,68.0,94.43,1,Married,Desktop,Yes
CUST-00336,39.0,Male,17,35.86,667.91,One Year,Bank Transfer,None,Yes,No Internet,1,3.0,3,55.3,12.0,229.02,1,Married,Desktop,No
CUST-00337,30.0,Female,62,58.44,3650.2,Month-to-Month,Electronic Check,None,No Internet,Yes,2,1.0,5,8.2,9.0,149.34,3,Married,Desktop,No
